window_id,room_id,session_id,start_time,end_time,media_id,system_id,duration_seconds,zone_config_id,activity_mean,activity_total,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,drinking_to_feeding_activity_ratio,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,semantic_transition_proxy,normalized_activity,mobility_index
video_000039_w0090,room_1,room_1_16_17_aug,2025-08-17T12:21:31-03:00,2025-08-17T12:22:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005744043716953861,0.01723213115086158,0.15903165207624353,0.6452605386239768,0.19570780929977963,0.24646114640045985,0.8042921907002203,0.8042921907002203,0.8140438660163554,0.3119272052906435,mapping_override,2025-08-17 12:21:31-03:00,2025-08-17 12:22:01-03:00,0.011502423202332898,0.18805204161765338,0.13508715609305721
video_000039_w0091,room_1,room_1_16_17_aug,2025-08-17T12:21:41-03:00,2025-08-17T12:22:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005360063263732526,0.016080189791197578,0.17296808013821105,0.6164114539745019,0.210620465887287,0.2806049093068377,0.789379534112713,0.789379534112713,0.8463640901717325,0.28307812064116855,mapping_override,2025-08-17 12:21:41-03:00,2025-08-17 12:22:11-03:00,0.028849084649474888,0.17522732447105496,0.13131385252458094
video_000039_w0092,room_1,room_1_16_17_aug,2025-08-17T12:21:51-03:00,2025-08-17T12:22:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006229480418066184,0.01868844125419855,0.1519259528326752,0.6706839087508152,0.1773901384165096,0.22652392706967647,0.8226098615834904,0.8226098615834904,0.7836907407613087,0.33735057541748187,mapping_override,2025-08-17 12:21:51-03:00,2025-08-17 12:22:21-03:00,0.05427245477631325,0.2042653366750318,0.15926747210541622
video_000039_w0093,room_1,room_1_16_17_aug,2025-08-17T12:22:01-03:00,2025-08-17T12:22:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007207991358720594,0.021623974076161782,0.1434190570094669,0.7072618717250893,0.14931907126544386,0.2027806994029695,0.8506809287345561,0.8506809287345561,0.7349602246229157,0.3739285383917559,mapping_override,2025-08-17 12:22:01-03:00,2025-08-17 12:22:31-03:00,0.03657796297427407,0.2369470159987217,0.1768363000913874
video_000039_w0094,room_1,room_1_16_17_aug,2025-08-17T12:22:11-03:00,2025-08-17T12:22:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007051838794723153,0.02115551638416946,0.15837363600717602,0.6940808029655058,0.14754556102731817,0.22817751957771237,0.8524544389726818,0.8524544389726818,0.7533611991538726,0.36074746963217247,mapping_override,2025-08-17 12:22:11-03:00,2025-08-17 12:22:41-03:00,0.014954578997709148,0.23173161389118538,0.1666985034231425
video_000039_w0095,room_1,room_1_16_17_aug,2025-08-17T12:22:21-03:00,2025-08-17T12:22:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005996897894268234,0.017990693682804704,0.2171757913972744,0.5982190035514816,0.184605205051244,0.36303726579723183,0.815394794948756,0.815394794948756,0.865545509632283,0.26488567021814824,mapping_override,2025-08-17 12:22:21-03:00,2025-08-17 12:22:51-03:00,0.09586179941402419,0.19649721968905765,0.1663065936065476
video_000039_w0096,room_1,room_1_16_17_aug,2025-08-17T12:22:31-03:00,2025-08-17T12:23:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005458956232501401,0.016376868697504203,0.22371112583272204,0.5670901777131491,0.20919869645412886,0.394489509119803,0.7908013035458711,0.7908013035458711,0.895625075809956,0.23375684437981575,mapping_override,2025-08-17 12:22:31-03:00,2025-08-17 12:23:01-03:00,0.031128825838332527,0.17853029039447177,0.13430985102763
video_000039_w0097,room_1,room_1_16_17_aug,2025-08-17T12:22:41-03:00,2025-08-17T12:23:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005864445953112509,0.01759333785933753,0.19710066881833593,0.5932636680876034,0.20963566309406062,0.3322311468249752,0.7903643369059394,0.7903643369059394,0.8714481136069976,0.2599303347542701,mapping_override,2025-08-17 12:22:41-03:00,2025-08-17 12:23:11-03:00,0.02661045701438612,0.19207340418858235,0.14243452003632348
video_000039_w0098,room_1,room_1_16_17_aug,2025-08-17T12:22:51-03:00,2025-08-17T12:23:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00711104619420237,0.02133313858260711,0.18501087927121201,0.64013455964529,0.174854561083498,0.28901873283287477,0.825145438916502,0.825145438916502,0.821615707175843,0.3068012263119566,mapping_override,2025-08-17 12:22:51-03:00,2025-08-17 12:23:21-03:00,0.046870891557686534,0.2337091055706093,0.17765764136673245
video_000039_w0099,room_1,room_1_16_17_aug,2025-08-17T12:23:01-03:00,2025-08-17T12:23:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007205594377592206,0.021616783132776617,0.21247597609097155,0.6180636318362137,0.16946039207281482,0.34377686235917776,0.8305396079271853,0.8305396079271853,0.8440782832048355,0.28473029850288034,mapping_override,2025-08-17 12:23:01-03:00,2025-08-17 12:23:31-03:00,0.02746509681975949,0.23686695826474222,0.1740463998312474
video_000039_w0100,room_1,room_1_16_17_aug,2025-08-17T12:23:11-03:00,2025-08-17T12:23:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.008174035263558229,0.024522105790674688,0.20908427459160092,0.6439871279485478,0.1469285974598512,0.32467151208076006,0.8530714025401488,0.8530714025401488,0.8123021963927067,0.3106537946152145,mapping_override,2025-08-17 12:23:11-03:00,2025-08-17 12:23:41-03:00,0.025923496112334188,0.26921230379345396,0.19622566148911802
video_000039_w0101,room_1,room_1_16_17_aug,2025-08-17T12:23:21-03:00,2025-08-17T12:23:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007727161913903224,0.02318148574170967,0.17701064516305046,0.6583179837388256,0.16467137109812394,0.268883198599168,0.835328628901876,0.835328628901876,0.7998799316214137,0.32498465040549224,mapping_override,2025-08-17 12:23:21-03:00,2025-08-17 12:23:51-03:00,0.03207362942855045,0.2542870015766379,0.18762298993221166
video_000039_w0102,room_1,room_1_16_17_aug,2025-08-17T12:23:31-03:00,2025-08-17T12:24:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.008362109550378388,0.025086328651135165,0.1486978140924254,0.6985411203919583,0.15276106551561633,0.21286909210010374,0.8472389344843837,0.8472389344843837,0.7473276436321467,0.3652077870586249,mapping_override,2025-08-17 12:23:31-03:00,2025-08-17 12:24:01-03:00,0.04022313665313268,0.27549387232326256,0.20491265162222358
video_000039_w0103,room_1,room_1_16_17_aug,2025-08-17T12:23:41-03:00,2025-08-17T12:24:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00719764518758489,0.02159293556275467,0.16276120595731272,0.6612360095525467,0.1760027844901407,0.2461469182046694,0.8239972155098594,0.8239972155098594,0.796246946221234,0.3279026762192133,mapping_override,2025-08-17 12:23:41-03:00,2025-08-17 12:24:11-03:00,0.037305110839411626,0.23660146007978738,0.17681255530767465
video_000039_w0104,room_1,room_1_16_17_aug,2025-08-17T12:23:51-03:00,2025-08-17T12:24:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007691886772712071,0.023075660318136213,0.2632868019816977,0.5825797592099377,0.15413343880836486,0.4519326286562936,0.8458665611916354,0.8458665611916354,0.8686781720707447,0.24924642587660423,mapping_override,2025-08-17 12:23:51-03:00,2025-08-17 12:24:21-03:00,0.10052559602438492,0.2531088329894414,0.20733386189992448
video_000039_w0105,room_1,room_1_16_17_aug,2025-08-17T12:24:01-03:00,2025-08-17T12:24:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006853964329800673,0.020561892989402017,0.320750181565705,0.5077172851844313,0.17153253324986362,0.631749579786693,0.8284674667501363,0.8284674667501363,0.9205047095104928,0.17438395185109798,mapping_override,2025-08-17 12:24:01-03:00,2025-08-17 12:24:31-03:00,0.07486247402550623,0.2251227252827266,0.18004464990556046
video_000039_w0106,room_1,room_1_16_17_aug,2025-08-17T12:24:11-03:00,2025-08-17T12:24:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006894051511254576,0.02068215453376373,0.30590038486303367,0.5311923321050531,0.1629072830319131,0.5758750011521933,0.8370927169680868,0.8370927169680868,0.904772183242951,0.19785899877171984,mapping_override,2025-08-17 12:24:11-03:00,2025-08-17 12:24:41-03:00,0.023475046920621856,0.2264616131324535,0.165565643268904
video_000039_w0107,room_1,room_1_16_17_aug,2025-08-17T12:24:21-03:00,2025-08-17T12:24:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0065263319812301135,0.01957899594369034,0.24791323713568966,0.5877731137372543,0.1643136491270561,0.4217839015455742,0.835686350872944,0.835686350872944,0.8691479655968699,0.2544397804039209,mapping_override,2025-08-17 12:24:21-03:00,2025-08-17 12:24:51-03:00,0.05798714772734408,0.21418000108090074,0.16732214507483373
video_000039_w0108,room_1,room_1_16_17_aug,2025-08-17T12:24:31-03:00,2025-08-17T12:25:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0063355871993634435,0.01900676159809033,0.2162746840123383,0.6052841322767669,0.17844118371089476,0.3573110089617324,0.8215588162891052,0.8215588162891052,0.8579834053493663,0.2719507989434336,mapping_override,2025-08-17 12:24:31-03:00,2025-08-17 12:25:01-03:00,0.03163855312335134,0.20780923961607276,0.1549580336682563
video_000039_w0109,room_1,room_1_16_17_aug,2025-08-17T12:24:41-03:00,2025-08-17T12:25:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007267882452449866,0.021803647357349597,0.22422254256748317,0.6056774740756992,0.17009998335681759,0.3702012245207905,0.8299000166431824,0.8299000166431824,0.8558432400344611,0.27234414074236585,mapping_override,2025-08-17 12:24:41-03:00,2025-08-17 12:25:11-03:00,0.00834120035407715,0.23894734265658824,0.1697654999658349
video_000039_w0110,room_1,room_1_16_17_aug,2025-08-17T12:24:51-03:00,2025-08-17T12:25:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006775279089601503,0.02032583726880451,0.23997070383768784,0.5664019728349169,0.19362732332739532,0.423675614399086,0.8063726766726047,0.8063726766726047,0.8941903714493882,0.23306863950158352,mapping_override,2025-08-17 12:24:51-03:00,2025-08-17 12:25:21-03:00,0.03927550124078234,0.22249468538980832,0.1675289301451005
video_000039_w0111,room_1,room_1_16_17_aug,2025-08-17T12:25:01-03:00,2025-08-17T12:25:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007233711859832208,0.021701135579496624,0.2676427028778666,0.5503879422886082,0.18196935483352514,0.48628009866088634,0.8180306451664748,0.8180306451664748,0.9024979674684478,0.2170546089552749,mapping_override,2025-08-17 12:25:01-03:00,2025-08-17 12:25:31-03:00,0.02767199904017882,0.23780606533016013,0.17476584544316573
video_000039_w0112,room_1,room_1_16_17_aug,2025-08-17T12:25:11-03:00,2025-08-17T12:25:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006212146264604396,0.018636438793813187,0.3158439545598746,0.4722703420921656,0.21188570334795995,0.6687778723531114,0.7881142966520402,0.7881142966520402,0.9531079696900837,0.1389370087588322,mapping_override,2025-08-17 12:25:11-03:00,2025-08-17 12:25:41-03:00,0.07811760019644268,0.2036863863319657,0.1660157504913088
video_000039_w0113,room_1,room_1_16_17_aug,2025-08-17T12:25:21-03:00,2025-08-17T12:25:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007085815066885617,0.021257445200656852,0.2906776566377528,0.5249006926415248,0.1844216507207224,0.5537764775560468,0.8155783492792776,0.8155783492792776,0.9186472414815199,0.19156735930819146,mapping_override,2025-08-17 12:25:21-03:00,2025-08-17 12:25:51-03:00,0.05263035054935927,0.23286640103080128,0.17879558588636865
video_000039_w0114,room_1,room_1_16_17_aug,2025-08-17T12:25:31-03:00,2025-08-17T12:26:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00751615757536557,0.02254847272609671,0.3297285523522866,0.49570148723234725,0.17456996041536618,0.665175636638215,0.8254300395846339,0.8254300395846339,0.9269901062634244,0.16236815389901388,mapping_override,2025-08-17 12:25:31-03:00,2025-08-17 12:26:01-03:00,0.039050895714533795,0.24723958305377197,0.18478297685200049
video_000039_w0115,room_1,room_1_16_17_aug,2025-08-17T12:25:41-03:00,2025-08-17T12:26:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007374097536214525,0.022122292608643575,0.34924735214988173,0.4808758692440428,0.16987677860607536,0.7262733992015722,0.8301232213939245,0.8301232213939245,0.9289977363335185,0.16345655472725792,mapping_override,2025-08-17 12:25:41-03:00,2025-08-17 12:26:11-03:00,0.0195187997975952,0.24249486283517094,0.17560204392389822
video_000039_w0116,room_1,room_1_16_17_aug,2025-08-17T12:25:51-03:00,2025-08-17T12:26:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0065567733461244235,0.01967032003837327,0.328366665539055,0.4811025339019752,0.19053080055896976,0.6825294867516949,0.8094691994410302,0.8094691994410302,0.940802029408258,0.14776920056864187,mapping_override,2025-08-17 12:25:51-03:00,2025-08-17 12:26:21-03:00,0.02088068661082676,0.2151967244350473,0.15690191308778115
video_000039_w0117,room_1,room_1_16_17_aug,2025-08-17T12:26:01-03:00,2025-08-17T12:26:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006013908883970645,0.018041726651911935,0.23406427607759644,0.5624015981927478,0.20353412572965576,0.4161870749118627,0.7964658742703443,0.7964658742703443,0.8989460195140093,0.22906826485941445,mapping_override,2025-08-17 12:26:01-03:00,2025-08-17 12:26:31-03:00,0.0943023894614586,0.19706537655612444,0.16623648042772465
video_000039_w0118,room_1,room_1_16_17_aug,2025-08-17T12:26:11-03:00,2025-08-17T12:26:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0059161659951011344,0.017748497985303403,0.16882324743867502,0.6102241691968688,0.22095258336445614,0.2766577529383464,0.7790474166355439,0.7790474166355439,0.8513679772860567,0.27689083586353547,mapping_override,2025-08-17 12:26:11-03:00,2025-08-17 12:26:41-03:00,0.06524102863892141,0.19380082261248835,0.15523288442041824
video_000039_w0119,room_1,room_1_16_17_aug,2025-08-17T12:26:21-03:00,2025-08-17T12:26:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005646233757336934,0.016938701272010803,0.1686812762465431,0.5994396369462183,0.2318790868072386,0.2813982690665435,0.7681209131927613,0.7681209131927613,0.8609763012592798,0.26610630361288495,mapping_override,2025-08-17 12:26:21-03:00,2025-08-17 12:26:51-03:00,0.010926503442782468,0.18478524755122666,0.1326276243186934
video_000039_w0120,room_1,room_1_16_17_aug,2025-08-17T12:26:31-03:00,2025-08-17T12:27:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00516542948058082,0.01549628844174246,0.18055671012401525,0.5715619384279164,0.2478813514480683,0.31590051398565355,0.7521186485519316,0.7521186485519316,0.8870542138076947,0.23822860509458305,mapping_override,2025-08-17 12:26:31-03:00,2025-08-17 12:27:01-03:00,0.02787769851830188,0.16872667269268388,0.12647198044036928
video_000039_w0121,room_1,room_1_16_17_aug,2025-08-17T12:26:41-03:00,2025-08-17T12:27:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0062158514072911605,0.01864755422187348,0.15380624944023316,0.6342595976220551,0.21193415293771178,0.24249731500615587,0.7880658470622882,0.7880658470622882,0.8242423338953897,0.3009262642887217,mapping_override,2025-08-17 12:26:41-03:00,2025-08-17 12:27:11-03:00,0.06269765919413867,0.20381013587845148,0.16147639287315763
video_000039_w0122,room_1,room_1_16_17_aug,2025-08-17T12:26:51-03:00,2025-08-17T12:27:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006701573388030132,0.020104720164090397,0.1929930239300949,0.6069127962209262,0.20009417984897881,0.3179913574599312,0.7999058201510211,0.7999058201510211,0.8579115401266912,0.27357946288759294,mapping_override,2025-08-17 12:26:51-03:00,2025-08-17 12:27:21-03:00,0.0391867744898618,0.22003295910448734,0.16577910372009966
video_000039_w0123,room_1,room_1_16_17_aug,2025-08-17T12:27:01-03:00,2025-08-17T12:27:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006869627519821127,0.02060888255946338,0.2466374485308392,0.542992075189352,0.21037047627980893,0.4542192414959866,0.7896295237201911,0.7896295237201911,0.9145894314899509,0.2096587418560186,mapping_override,2025-08-17 12:27:01-03:00,2025-08-17 12:27:31-03:00,0.0639207210315743,0.22564586644770138,0.17712832282286323
video_000039_w0124,room_1,room_1_16_17_aug,2025-08-17T12:27:11-03:00,2025-08-17T12:27:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006706037201608221,0.020118111604824664,0.2736054067874857,0.51123383260759,0.21516076060492428,0.5351864241690322,0.7848392393950757,0.7848392393950757,0.9358888505241416,0.1779004992742567,mapping_override,2025-08-17 12:27:11-03:00,2025-08-17 12:27:41-03:00,0.03175824258176191,0.22018204780432576,0.16365490623755657
video_000039_w0125,room_1,room_1_16_17_aug,2025-08-17T12:27:21-03:00,2025-08-17T12:27:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007345496744124426,0.02203649023237328,0.2506745562064657,0.5540909913793557,0.19523445241417842,0.45240684311151813,0.8047655475858214,0.8047655475858214,0.9037849303623222,0.22075765804602243,mapping_override,2025-08-17 12:27:21-03:00,2025-08-17 12:27:51-03:00,0.04285715877176574,0.24153961351024567,0.18193487708870168
video_000039_w0126,room_1,room_1_16_17_aug,2025-08-17T12:27:31-03:00,2025-08-17T12:28:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00836962684471574,0.02510888053414722,0.19958624944358402,0.6341985270796408,0.16621522347677525,0.3147062645551061,0.8337847765232248,0.8337847765232248,0.8271464481073283,0.3008651937463074,mapping_override,2025-08-17 12:27:31-03:00,2025-08-17 12:28:01-03:00,0.08010753570028496,0.2757449454515311,0.21705372252615726
video_000039_w0127,room_1,room_1_16_17_aug,2025-08-17T12:27:41-03:00,2025-08-17T12:28:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.009010276110428903,0.02703082833128671,0.18737641156645485,0.6670177672359876,0.1456058211975575,0.2809166723442945,0.8543941788024425,0.8543941788024425,0.7868557301187836,0.3336844339026543,mapping_override,2025-08-17 12:27:41-03:00,2025-08-17 12:28:11-03:00,0.03281924015634689,0.2971422471996264,0.21784534508664252
video_000039_w0128,room_1,room_1_16_17_aug,2025-08-17T12:27:51-03:00,2025-08-17T12:28:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00927793576589061,0.027833807297671834,0.17705783669168793,0.6855988871087739,0.13734327619953823,0.25825280644540594,0.8626567238004619,0.8626567238004619,0.7627696545277982,0.35226555377544055,mapping_override,2025-08-17 12:27:51-03:00,2025-08-17 12:28:21-03:00,0.018581119872786253,0.3060819193731829,0.2198316795230639
video_000039_w0129,room_1,room_1_16_17_aug,2025-08-17T12:28:01-03:00,2025-08-17T12:28:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.008335553342476487,0.02500666002742946,0.17862339767154584,0.6706985359700209,0.1506780663584332,0.2663244186349767,0.8493219336415667,0.8493219336415667,0.7834884492527353,0.3373652026366876,mapping_override,2025-08-17 12:28:01-03:00,2025-08-17 12:28:31-03:00,0.014900351138752932,0.2746069108855879,0.1966949429615374
video_000039_w0130,room_1,room_1_16_17_aug,2025-08-17T12:28:11-03:00,2025-08-17T12:28:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007125307454003228,0.021375922362009685,0.18400271984706734,0.6417643348678215,0.1742329452851112,0.28671384470900013,0.8257670547148888,0.8257670547148888,0.8197369657351582,0.3084310015344881,mapping_override,2025-08-17 12:28:11-03:00,2025-08-17 12:28:41-03:00,0.02893420110219949,0.23418542310595722,0.1726100565048299
video_000039_w0131,room_1,room_1_16_17_aug,2025-08-17T12:28:21-03:00,2025-08-17T12:28:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.00635977797727618,0.01907933393182854,0.15278017031186408,0.6540743548359188,0.1931454748522171,0.23358226657608452,0.8068545251477829,0.8068545251477829,0.80310848048655,0.32074102150258543,mapping_override,2025-08-17 12:28:21-03:00,2025-08-17 12:28:51-03:00,0.031222549535203245,0.2086171971089199,0.1553988028368049
video_000039_w0132,room_1,room_1_16_17_aug,2025-08-17T12:28:31-03:00,2025-08-17T12:29:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006767665460291836,0.02030299638087551,0.16347616673945226,0.6538710647831747,0.18265276847737308,0.2500128474008272,0.8173472315226269,0.8173472315226269,0.8050193126479868,0.3205377314498413,mapping_override,2025-08-17 12:28:31-03:00,2025-08-17 12:29:01-03:00,0.010695996427588159,0.22224039473116575,0.15877707524009246
video_000039_w0133,room_1,room_1_16_17_aug,2025-08-17T12:28:41-03:00,2025-08-17T12:29:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007034567966022425,0.021103703898067275,0.2326331250408104,0.5880940210720912,0.1792728538870985,0.3955713146287763,0.8207271461129015,0.8207271461129015,0.8734566549616416,0.2547606877387578,mapping_override,2025-08-17 12:28:41-03:00,2025-08-17 12:29:11-03:00,0.06915695830135812,0.23115477855720937,0.18255543248045397
video_000039_w0134,room_1,room_1_16_17_aug,2025-08-17T12:28:51-03:00,2025-08-17T12:29:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006454485763485233,0.0193634572904557,0.3006073477319964,0.5036970187311923,0.19569563353681127,0.596801919712019,0.8043043664631887,0.8043043664631887,0.9338674969689614,0.170363685397859,mapping_override,2025-08-17 12:28:51-03:00,2025-08-17 12:29:21-03:00,0.08439700234089881,0.2117803804416181,0.1735653670114023
video_000039_w0135,room_1,room_1_16_17_aug,2025-08-17T12:29:01-03:00,2025-08-17T12:29:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0062319880972305924,0.018695964291691777,0.345194401040315,0.45657041825994565,0.19823518069973944,0.7560594975817742,0.8017648193002607,0.8017648193002607,0.9520430915694124,0.13509815263359395,mapping_override,2025-08-17 12:29:01-03:00,2025-08-17 12:29:31-03:00,0.04712660047124674,0.20434909165711007,0.15718234430135106
video_000039_w0136,room_1,room_1_16_17_aug,2025-08-17T12:29:11-03:00,2025-08-17T12:29:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0059851186349987985,0.017955355904996396,0.28645440789254306,0.5116505219699784,0.20189507013747846,0.559863413780219,0.7981049298625215,0.7981049298625215,0.9320994014716194,0.17831718863664509,mapping_override,2025-08-17 12:29:11-03:00,2025-08-17 12:29:41-03:00,0.058739993147771855,0.19610379948482687,0.15489465758371035
video_000039_w0137,room_1,room_1_16_17_aug,2025-08-17T12:29:21-03:00,2025-08-17T12:29:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.0063884125039395355,0.019165237511818606,0.26035930310090166,0.538111668679722,0.20152902821937627,0.4838387982548369,0.7984709717806238,0.7984709717806238,0.9162824711850227,0.20477833534638873,mapping_override,2025-08-17 12:29:21-03:00,2025-08-17 12:29:51-03:00,0.026461146709743616,0.20957357314838615,0.1546398452167934
video_000039_w0138,room_1,room_1_16_17_aug,2025-08-17T12:29:31-03:00,2025-08-17T12:30:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006810030843027764,0.02043009252908329,0.26795705917923157,0.5372671420431722,0.19477579877759627,0.498740827812805,0.8052242012224038,0.8052242012224038,0.91506141814683,0.20393380870983882,mapping_override,2025-08-17 12:29:31-03:00,2025-08-17 12:30:01-03:00,0.007597756078329895,0.2236553731391486,0.15883808802090296
video_000039_w0139,room_1,room_1_16_17_aug,2025-08-17T12:29:41-03:00,2025-08-17T12:30:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.006819495936441752,0.020458487809325257,0.2713715018753535,0.5213735281979482,0.20725496992669826,0.5204934412633293,0.7927450300733018,0.7927450300733018,0.9281567320170216,0.18804019486461487,mapping_override,2025-08-17 12:29:41-03:00,2025-08-17 12:30:11-03:00,0.015893613845223933,0.22397150158991264,0.16154813526650602
video_000039_w0140,room_1,room_1_16_17_aug,2025-08-17T12:29:51-03:00,2025-08-17T12:30:21-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007227463994382156,0.02168239198314647,0.285992387620066,0.5254440216408759,0.18856359073905798,0.5442870712030532,0.8114364092609418,0.8114364092609418,0.9199935080682616,0.1921106883075426,mapping_override,2025-08-17 12:29:51-03:00,2025-08-17 12:30:21-03:00,0.018691379187640203,0.23759739036638344,0.17192558701276045
video_000039_w0141,room_1,room_1_16_17_aug,2025-08-17T12:30:01-03:00,2025-08-17T12:30:31-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007492300728335976,0.02247690218500793,0.2490509329544223,0.5677553232153136,0.1831937438302641,0.4386589130402095,0.8168062561697359,0.8168062561697359,0.8906780576840917,0.2344219898819803,mapping_override,2025-08-17 12:30:01-03:00,2025-08-17 12:30:31-03:00,0.042311301574437674,0.24644277865240874,0.1852033355290174
video_000039_w0142,room_1,room_1_16_17_aug,2025-08-17T12:30:11-03:00,2025-08-17T12:30:41-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007819531702746947,0.023458595108240842,0.2663176193303466,0.5590966358382418,0.1745857448314116,0.4763355782512664,0.8254142551685884,0.8254142551685884,0.8939862239082494,0.22576330250490845,mapping_override,2025-08-17 12:30:11-03:00,2025-08-17 12:30:41-03:00,0.017266686375924337,0.2573720971977136,0.1853404739511768
video_000039_w0143,room_1,room_1_16_17_aug,2025-08-17T12:30:21-03:00,2025-08-17T12:30:51-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.007202442600909205,0.021607327802727616,0.24071882012448118,0.5692002066139561,0.19008097326156287,0.4229071200737316,0.8099190267384373,0.8099190267384373,0.8912732270198175,0.23586687328062267,mapping_override,2025-08-17 12:30:21-03:00,2025-08-17 12:30:51-03:00,0.02559879920586551,0.23676169081133505,0.17341282332969418
video_000039_w0144,room_1,room_1_16_17_aug,2025-08-17T12:30:31-03:00,2025-08-17T12:31:01-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.005804452289723688,0.017413356869171063,0.2296758194045813,0.536461137702369,0.2338630428930497,0.4281313281858013,0.7661369571069503,0.7661369571069503,0.920950679023713,0.20312780436903569,mapping_override,2025-08-17 12:30:31-03:00,2025-08-17 12:31:01-03:00,0.0437820696314869,0.19006965176552248,0.1461833771253118
video_000039_w0145,room_1,room_1_16_17_aug,2025-08-17T12:30:41-03:00,2025-08-17T12:31:11-03:00,video_000039,free_range,30.0,room1_aug16_17_semantic_v1,0.004787214348713557,0.014361643046140671,0.19970628153889042,0.5231119474013219,0.27718177105978764,0.3817658582087008,0.7228182289402123,0.7228182289402123,0.9250859106246345,0.1897786140679886,mapping_override,2025-08-17 12:30:41-03:00,2025-08-17 12:31:11-03:00,0.043318728166737944,0.1560945138260836,0.1222617781282799
