window_id,room_id,session_id,start_time,end_time,media_id,system_id,duration_seconds,zone_config_id,activity_mean,activity_total,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,drinking_to_feeding_activity_ratio,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,semantic_transition_proxy,normalized_activity,mobility_index,media_id_audio,room_id_audio,session_id_audio,start_time_audio,end_time_audio,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,audio_spectral_flatness,audio_duration_sec,audio_sample_rate,audio_available,audio_quality_flag,audio_warning,local_date,env_period,temp_am_mean,temp_pm,temp_daily_mean,rh_am,rh_pm,rh_daily_mean,temp_daily_range,env_quality_flag,temp_context,rh_context,window_mid_time_dt,event_id,event_type,event_phase,seconds_from_event_start,seconds_from_event_end,event_start_time,event_end_time,event_overlap_seconds,overlaps_event
video_000019_w0293,room_1,room_1_16_17_aug,2025-08-16T20:11:41-03:00,2025-08-16T20:12:11-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00016919285614373317,0.0005075785684311995,0.04321439979116718,0.01024113632665217,0.9465444638821806,4.219687973365157,0.05345553611781935,0.05345553611781935,0.2136152532064074,0.6132111305488472,mapping_override,2025-08-16 20:11:41-03:00,2025-08-16 20:12:11-03:00,0.010594615556970877,0.0018553620092024638,0.004477138073532987,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:11:41-03:00,2025-08-16T20:12:11-03:00,0.0447481647133827,0.0020048378501087,0.0410131961107254,1055.491455078125,1438.3123779296875,1945.2332763671875,0.0922459587454795,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:11:56-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0294,room_1,room_1_16_17_aug,2025-08-16T20:11:51-03:00,2025-08-16T20:12:21-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00016091903827246924,0.00048275711481740775,0.05280436282023691,0.01583484527097263,0.9313607919087905,3.3346939560586866,0.06863920809120953,0.06863920809120953,0.26140058043960884,0.5980274585754571,mapping_override,2025-08-16 20:11:51-03:00,2025-08-16 20:12:21-03:00,0.015183671973390142,0.0015790214480326296,0.0056604166056398834,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:11:51-03:00,2025-08-16T20:12:21-03:00,0.0452910512685775,0.0020533252973109,0.041057039052248,1063.581298828125,1451.286376953125,1953.566650390625,0.095319353044033,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:06-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0295,room_1,room_1_16_17_aug,2025-08-16T20:12:01-03:00,2025-08-16T20:12:31-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00017000367601617149,0.0005100110280485145,0.07051809863259484,0.013190024840312725,0.9162918765270925,5.3463203812224895,0.08370812347290757,0.08370812347290757,0.29509845840472365,0.5829585431937592,mapping_override,2025-08-16 20:12:01-03:00,2025-08-16 20:12:31-03:00,0.0177137358123579,0.0018824429072888788,0.006631830778809585,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:12:01-03:00,2025-08-16T20:12:31-03:00,0.0449439212679863,0.0020240943413227,0.0418537482619285,1067.613037109375,1452.5819091796875,1965.300048828125,0.0949407294392585,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:16-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0296,room_1,room_1_16_17_aug,2025-08-16T20:12:11-03:00,2025-08-16T20:12:41-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00017418548451233717,0.0005225564535370115,0.0726067133877508,0.010240173832090813,0.9171531127801584,7.090378989486952,0.08284688721984161,0.08284688721984161,0.28823304221138096,0.5838197794468252,mapping_override,2025-08-16 20:12:11-03:00,2025-08-16 20:12:41-03:00,0.002949851008221878,0.0020221128063023404,0.0023004342668782015,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:12:11-03:00,2025-08-16T20:12:41-03:00,0.0437948144972324,0.0019255510997027,0.0431130640208721,1088.459228515625,1482.203125,1985.36669921875,0.1012587919831276,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:26-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0297,room_1,room_1_16_17_aug,2025-08-16T20:12:21-03:00,2025-08-16T20:12:51-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00020392983718314404,0.0006117895115494321,0.12177217906762294,0.018992583999097357,0.8592352369332796,6.411564591390529,0.1407647630667203,0.1407647630667203,0.4205684856731561,0.5259019035999464,mapping_override,2025-08-16 20:12:21-03:00,2025-08-16 20:12:51-03:00,0.05791787584687874,0.003015556369670093,0.019486252212832688,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:12:21-03:00,2025-08-16T20:12:51-03:00,0.0427380539476871,0.0018339770613238,0.0433655381202697,1070.3814697265625,1447.2476806640625,1964.0,0.0942415371537208,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:36-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0298,room_1,room_1_16_17_aug,2025-08-16T20:12:31-03:00,2025-08-16T20:13:01-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.0002246725748894581,0.0006740177246683743,0.1328114880647598,0.02858062497242599,0.8386078869628142,4.64690636376544,0.16139211303718579,0.16139211303718579,0.4708968328998669,0.5052745536294809,mapping_override,2025-08-16 20:12:31-03:00,2025-08-16 20:13:01-03:00,0.02062734997046546,0.003708351384879422,0.008784050960555234,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:12:31-03:00,2025-08-16T20:13:01-03:00,0.0432307198643684,0.0018766517750918,0.0429649017751216,1063.964111328125,1441.3382568359375,1957.566650390625,0.0934252217411995,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:46-03:00,,,outside_event_window,,,,,0.0,False
video_000019_w0299,room_1,room_1_16_17_aug,2025-08-16T20:12:41-03:00,2025-08-16T20:13:11-03:00,video_000019,free_range,30.0,room1_aug16_17_semantic_v1,0.00024406200463999994,0.0007321860139199998,0.13575483755957832,0.04656460544996032,0.8176805569904613,2.9154083073991557,0.18231944300953865,0.18231944300953865,0.52655953102909,0.484347223657128,mapping_override,2025-08-16 20:12:41-03:00,2025-08-16 20:13:11-03:00,0.020927329972352887,0.004355946724950559,0.009327361699171258,video_000019,room_1,room_1_16_17_aug,2025-08-16T20:12:41-03:00,2025-08-16T20:13:11-03:00,0.043466929346323,0.0018984091002494,0.0425582379102706,1047.6949462890625,1414.356201171875,1943.800048828125,0.0873232185840606,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:12:56-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0001,room_1,room_1_16_17_aug,2025-08-16T20:13:12-03:00,2025-08-16T20:13:42-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00018955783622611006,0.0005686735086783302,0.09764546374618888,0.06344852169688574,0.8389060145569254,1.5389714548854752,0.16109398544307463,0.16109398544307463,0.5001618334903977,0.5055726812235921,mapping_override,2025-08-16 20:13:12-03:00,2025-08-16 20:13:42-03:00,0.03810937381338948,0.0025355401460360263,0.013207690246242063,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:13:12-03:00,2025-08-16T20:13:42-03:00,0.0437331721186637,0.0019188949372619,0.0424342714250087,1051.594970703125,1431.0772705078125,1929.6666259765625,0.0914192646741867,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:13:27-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0002,room_1,room_1_16_17_aug,2025-08-16T20:13:22-03:00,2025-08-16T20:13:52-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001804243085441865,0.0005412729256325595,0.0383337892032728,0.044628602797971276,0.917037607998756,0.8589511389546656,0.08296239200124408,0.08296239200124408,0.31240476155414887,0.5837042746654226,mapping_override,2025-08-16 20:13:22-03:00,2025-08-16 20:13:52-03:00,0.07813159344183059,0.002230485792126565,0.02500081808703777,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:13:22-03:00,2025-08-16T20:13:52-03:00,0.0432248339056968,0.0018725014524534,0.0429376997053623,1054.7047119140625,1432.73046875,1931.0999755859373,0.0913088321685791,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:13:37-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0003,room_1,room_1_16_17_aug,2025-08-16T20:13:32-03:00,2025-08-16T20:14:02-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00018439675203707237,0.0005531902561112171,0.03857962315851307,0.022109961056402113,0.9393104157850848,1.744897834062084,0.06068958421491519,0.06068958421491519,0.24454901203838464,0.6059770824517514,mapping_override,2025-08-16 20:13:32-03:00,2025-08-16 20:14:02-03:00,0.02251864174156911,0.0023631630254328673,0.008409806640273739,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:13:32-03:00,2025-08-16T20:14:02-03:00,0.0434615351259708,0.0018904182361438,0.0423964783549308,1043.81396484375,1422.257080078125,1917.7667236328125,0.0877968594431877,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:13:47-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0004,room_1,room_1_16_17_aug,2025-08-16T20:13:42-03:00,2025-08-16T20:14:12-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017480234381158274,0.0005244070314347482,0.023363178365718974,0.006413966082056129,0.9702228555522249,3.642547850553869,0.029777144447775104,0.029777144447775104,0.1360636608265682,0.6368895222188915,mapping_override,2025-08-16 20:13:42-03:00,2025-08-16 20:14:12-03:00,0.030912439767140084,0.0020427155374197845,0.010703632806335874,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:13:42-03:00,2025-08-16T20:14:12-03:00,0.0439023189246654,0.0019296642858535,0.0421319156885147,1050.613525390625,1434.936767578125,1933.5,0.0896014347672462,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:13:57-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0005,room_1,room_1_16_17_aug,2025-08-16T20:13:52-03:00,2025-08-16T20:14:22-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00015476375018200393,0.00046429125054601176,0.037028618587572386,0.007573730012833268,0.9553976513995943,4.889086160297427,0.044602348600405656,0.044602348600405656,0.1844365779526492,0.6220643180662611,mapping_override,2025-08-16 20:13:52-03:00,2025-08-16 20:14:22-03:00,0.014825204152630552,0.0013734385126154952,0.005408968204620012,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:13:52-03:00,2025-08-16T20:14:22-03:00,0.0444627255201339,0.0019797841086983,0.042278554290533,1055.19482421875,1443.1300048828125,1943.433349609375,0.0913660004734993,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:07-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0006,room_1,room_1_16_17_aug,2025-08-16T20:14:02-03:00,2025-08-16T20:14:32-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00014388111500112345,0.0004316433450033704,0.05814166045060144,0.01133437044927923,0.9305239691001194,5.1296770924139645,0.06947603089988068,0.06947603089988068,0.2577681930743615,0.597190635766786,mapping_override,2025-08-16 20:14:02-03:00,2025-08-16 20:14:32-03:00,0.024873682299474988,0.0010099650158956928,0.008169080200969481,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:02-03:00,2025-08-16T20:14:32-03:00,0.0449123233556747,0.0020193408709019,0.0418129339814186,1057.7352294921875,1441.721435546875,1948.5,0.0918735116720199,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:17-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0007,room_1,room_1_16_17_aug,2025-08-16T20:14:12-03:00,2025-08-16T20:14:42-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00021763975887046803,0.0006529192766114041,0.16646079516660955,0.030440820048055435,0.803098384785335,5.468341355581947,0.19690161521466498,0.19690161521466498,0.5287249740498485,0.46976505145200165,mapping_override,2025-08-16 20:14:12-03:00,2025-08-16 20:14:42-03:00,0.12742558431478435,0.0034734595422584017,0.040659096974016186,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:12-03:00,2025-08-16T20:14:42-03:00,0.0444983206689357,0.0019833480473607,0.042298212647438,1059.9376220703125,1443.1102294921875,1946.36669921875,0.0930088907480239,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:27-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0008,room_1,room_1_16_17_aug,2025-08-16T20:14:22-03:00,2025-08-16T20:14:52-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00021692553725895575,0.0006507766117768673,0.15547006892127607,0.029366390045442958,0.8151635410332809,5.294149831855201,0.18483645896671902,0.18483645896671902,0.5093432137807564,0.4818302076999476,mapping_override,2025-08-16 20:14:22-03:00,2025-08-16 20:14:52-03:00,0.012065156247945933,0.003449604968227903,0.006034270352143312,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:22-03:00,2025-08-16T20:14:52-03:00,0.0437163934111595,0.0019146235426887,0.0428666435182094,1072.00830078125,1458.0743408203125,1958.9666748046875,0.0958262830972671,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:37-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0009,room_1,room_1_16_17_aug,2025-08-16T20:14:32-03:00,2025-08-16T20:15:02-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00023311008616373229,0.0006993302584911968,0.150609947244703,0.026671657001358803,0.8227183957539382,5.646816290305101,0.17728160424606182,0.17728160424606182,0.4936431982667948,0.48938506242060487,mapping_override,2025-08-16 20:14:32-03:00,2025-08-16 20:15:02-03:00,0.007554854720657268,0.003990159207663119,0.005059567861561364,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:32-03:00,2025-08-16T20:15:02-03:00,0.0436812601983547,0.0019116925541311,0.0432264544069767,1073.82861328125,1462.7132568359375,1965.63330078125,0.0963919535279274,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:47-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0010,room_1,room_1_16_17_aug,2025-08-16T20:14:42-03:00,2025-08-16T20:15:12-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017252109718255166,0.000517563291547655,0.07559803279974477,0.00472638378565585,0.9196755834145994,15.994899320105574,0.08032441658540061,0.08032441658540061,0.2708279837661309,0.5863422500812661,mapping_override,2025-08-16 20:14:42-03:00,2025-08-16 20:15:12-03:00,0.09695718766066119,0.001966523266397877,0.03046372258467687,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:42-03:00,2025-08-16T20:15:12-03:00,0.0443433448672294,0.0019694704096764,0.0424146205186843,1079.0087890625,1474.2025146484375,1978.3333740234373,0.0980223789811134,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:14:57-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0011,room_1,room_1_16_17_aug,2025-08-16T20:14:52-03:00,2025-08-16T20:15:22-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017973586544839135,0.0005392075963451741,0.07769420586471447,0.006237910647967462,0.916067883487318,12.455164918085202,0.08393211651268193,0.08393211651268193,0.2826148945592783,0.5827345501539847,mapping_override,2025-08-16 20:14:52-03:00,2025-08-16 20:15:22-03:00,0.0036076999272813487,0.0022074922050805803,0.002627554521740811,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:14:52-03:00,2025-08-16T20:15:22-03:00,0.0451897867023944,0.0020437957718968,0.0417146682739257,1071.09326171875,1465.14599609375,1973.566650390625,0.0961206331849098,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:07-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0012,room_1,room_1_16_17_aug,2025-08-16T20:15:02-03:00,2025-08-16T20:15:32-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001936282504478489,0.0005808847513435467,0.060553437315042744,0.027372586908279223,0.9120739757766779,2.2121927137521484,0.08792602422332196,0.08792602422332196,0.32062274827698367,0.5787406424433446,mapping_override,2025-08-16 20:15:02-03:00,2025-08-16 20:15:32-03:00,0.021134676260311805,0.002671489543004944,0.008210445558197003,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:02-03:00,2025-08-16T20:15:32-03:00,0.0446436144411563,0.0019971630536019,0.0423269383609294,1103.2735595703125,1509.122314453125,2020.2667236328125,0.1025379970669746,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:17-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0013,room_1,room_1_16_17_aug,2025-08-16T20:15:12-03:00,2025-08-16T20:15:42-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00019862012326888766,0.000595860369806663,0.0490824213838583,0.0533692767538374,0.8975483018623044,0.919675595572487,0.1024516981376957,0.1024516981376957,0.36533465700514844,0.564214968528971,mapping_override,2025-08-16 20:15:12-03:00,2025-08-16 20:15:42-03:00,0.02599668984555808,0.002838215105268688,0.009785757527355506,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:12-03:00,2025-08-16T20:15:42-03:00,0.0436808802187442,0.0019138403004035,0.0434335619211196,1106.9857177734375,1511.3338623046875,2028.7332763671875,0.1041009053587913,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:27-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0014,room_1,room_1_16_17_aug,2025-08-16T20:15:22-03:00,2025-08-16T20:15:52-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001963632009897588,0.0005890896029692764,0.060380946884515986,0.055020811001729945,0.8845982421137542,1.0974201540325808,0.11540175788624593,0.11540175788624593,0.39825510395203634,0.5512649087804208,mapping_override,2025-08-16 20:15:22-03:00,2025-08-16 20:15:52-03:00,0.012950059748550232,0.0027628352529640715,0.0058190026016399195,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:22-03:00,2025-08-16T20:15:52-03:00,0.0421922616660594,0.0017852641176432,0.0446550846099853,1108.486328125,1503.815185546875,2029.0,0.1023020446300506,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:37-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0015,room_1,room_1_16_17_aug,2025-08-16T20:15:32-03:00,2025-08-16T20:16:02-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017308544623422978,0.0005192563387026893,0.0631735173642707,0.035332301497435235,0.9014941811382942,1.7879819509877228,0.09850581886170592,0.09850581886170592,0.3514232563330642,0.5681608478049608,mapping_override,2025-08-16 20:15:32-03:00,2025-08-16 20:16:02-03:00,0.019688509504294713,0.0019853721866983877,0.007296313381977285,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:32-03:00,2025-08-16T20:16:02-03:00,0.0425236150622367,0.0018132705008611,0.0435212440788745,1072.859619140625,1456.5452880859375,1973.7667236328125,0.095330037176609,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:47-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0016,room_1,room_1_16_17_aug,2025-08-16T20:15:42-03:00,2025-08-16T20:16:12-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001802122002118267,0.0005406366006354801,0.07456473947224082,0.01922985328424967,0.9062054072435095,3.877551137288891,0.09379459275649049,0.09379459275649049,0.32660372178371533,0.5728720739101762,mapping_override,2025-08-16 20:15:42-03:00,2025-08-16 20:16:12-03:00,0.01610244821318552,0.0022234015008712935,0.006387115514565561,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:42-03:00,2025-08-16T20:16:12-03:00,0.0431488864123821,0.0018659817287698,0.0426096394658088,1079.191162109375,1470.80224609375,1978.4000244140625,0.0971417725086212,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:15:57-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0017,room_1,room_1_16_17_aug,2025-08-16T20:15:52-03:00,2025-08-16T20:16:22-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017612300988629513,0.0005283690296588854,0.07330396775603963,0.016782750747814688,0.9099132814961457,4.36781603072933,0.09008671850385432,0.09008671850385432,0.3149907429621177,0.5765799481628123,mapping_override,2025-08-16 20:15:52-03:00,2025-08-16 20:16:22-03:00,0.003707874252636181,0.0020868249932819343,0.0025731397710882084,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:15:52-03:00,2025-08-16T20:16:22-03:00,0.0444933548569679,0.0019816663116216,0.0417736247181892,1099.52001953125,1507.511474609375,2017.933349609375,0.1033129915595054,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:07-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0018,room_1,room_1_16_17_aug,2025-08-16T20:16:02-03:00,2025-08-16T20:16:32-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001847487750233591,0.0005542463250700773,0.07487300039181931,0.043583967788809845,0.8815430318193708,1.7179023432337177,0.11845696818062915,0.11845696818062915,0.40211241828721195,0.5482096984860374,mapping_override,2025-08-16 20:16:02-03:00,2025-08-16 20:16:32-03:00,0.02837024967677488,0.0023749203823252656,0.01017351917066015,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:16:02-03:00,2025-08-16T20:16:32-03:00,0.0442300848662853,0.0019592677708715,0.0425778962671756,1130.0389404296875,1552.156005859375,2071.7333984375,0.1111912354826927,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:17-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0019,room_1,room_1_16_17_aug,2025-08-16T20:16:12-03:00,2025-08-16T20:16:42-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00017843344244789072,0.0005353003273436722,0.07013985345902751,0.04626898863981655,0.8835911579011559,1.515914990168361,0.11640884209884406,0.11640884209884406,0.3986226931052309,0.5502578245678227,mapping_override,2025-08-16 20:16:12-03:00,2025-08-16 20:16:42-03:00,0.004733146932791837,0.0021639920569701335,0.0029347385197166444,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:16:12-03:00,2025-08-16T20:16:42-03:00,0.0441786423325538,0.0019561473745852,0.0426791831851005,1106.232177734375,1511.6807861328125,2037.699951171875,0.1034222394227981,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:27-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0020,room_1,room_1_16_17_aug,2025-08-16T20:16:22-03:00,2025-08-16T20:16:52-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.00019451284574137793,0.0005835385372241338,0.09007844024573722,0.05135219633890046,0.8585693634153623,1.754130235272931,0.14143063658463767,0.14143063658463767,0.45531438852337647,0.5252360300820289,mapping_override,2025-08-16 20:16:22-03:00,2025-08-16 20:16:52-03:00,0.02502179448579364,0.0027010344959668663,0.009397262492914898,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:16:22-03:00,2025-08-16T20:16:52-03:00,0.0444399081170558,0.0019801433663815,0.0424221828579902,1084.01708984375,1483.07763671875,1995.2332763671875,0.0992166250944137,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:37-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0021,room_1,room_1_16_17_aug,2025-08-16T20:16:32-03:00,2025-08-16T20:17:02-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.000185380722076742,0.000556142166230226,0.09522648093712806,0.025291494535830683,0.8794820245270413,3.765158314476824,0.12051797547295874,0.12051797547295874,0.39128805649991355,0.5461486911937079,mapping_override,2025-08-16 20:16:32-03:00,2025-08-16 20:17:02-03:00,0.026060701803069807,0.0023960270353938543,0.00949542946569664,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:16:32-03:00,2025-08-16T20:17:02-03:00,0.0439513511955738,0.0019396896241232,0.0433216914534568,1085.1256103515625,1476.4637451171875,1998.433349609375,0.0976259484887123,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:47-03:00,,,outside_event_window,,,,,0.0,False
video_000020_w0022,room_1,room_1_16_17_aug,2025-08-16T20:16:42-03:00,2025-08-16T20:17:12-03:00,video_000020,free_range,30.0,room1_aug16_17_semantic_v1,0.0001989627205855666,0.0005968881617566998,0.12580543441689043,0.013831627071366188,0.8603629385117434,9.095490629394499,0.1396370614882566,0.1396370614882566,0.409067722411475,0.52702960517841,mapping_override,2025-08-16 20:16:42-03:00,2025-08-16 20:17:12-03:00,0.030578953479762375,0.0028496576504418365,0.011168446399237997,video_000020,room_1,room_1_16_17_aug,2025-08-16T20:16:42-03:00,2025-08-16T20:17:12-03:00,0.0443781688809394,0.0019765465985983,0.0431523695588111,1093.0440673828125,1495.2620849609375,2013.300048828125,0.1009646356105804,30.0,22050,True,ok,,2025-08-16,PM,23.65,23.7,23.674999999999997,47.0,43,45.0,0.9000000000000021,ok,23.7,43.0,2025-08-16 20:16:57-03:00,,,outside_event_window,,,,,0.0,False
