window_id,room_id,session_id,start_time,end_time,event_id,event_phase,minutes_from_event_start,event_start_time,event_end_time,model_name,model_type,state_id,state_probability_max,risk_score,risk_level
video_000037_w0091,room_1,room_1_16_17_aug,2025-08-17T10:41:19-03:00,2025-08-17T10:41:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480509055,high
video_000037_w0092,room_1,room_1_16_17_aug,2025-08-17T10:41:29-03:00,2025-08-17T10:41:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.687222348052029,high
video_000037_w0093,room_1,room_1_16_17_aug,2025-08-17T10:41:39-03:00,2025-08-17T10:42:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480516203,high
video_000037_w0094,room_1,room_1_16_17_aug,2025-08-17T10:41:49-03:00,2025-08-17T10:42:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999563443,0.6872223480531879,high
video_000037_w0095,room_1,room_1_16_17_aug,2025-08-17T10:41:59-03:00,2025-08-17T10:42:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999345164,0.6872223480556353,high
video_000037_w0096,room_1,room_1_16_17_aug,2025-08-17T10:42:09-03:00,2025-08-17T10:42:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999995561666,0.6872223480744679,high
video_000037_w0097,room_1,room_1_16_17_aug,2025-08-17T10:42:19-03:00,2025-08-17T10:42:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998981366,0.6872223480588022,high
video_000037_w0098,room_1,room_1_16_17_aug,2025-08-17T10:42:29-03:00,2025-08-17T10:42:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480543016,high
video_000037_w0099,room_1,room_1_16_17_aug,2025-08-17T10:42:39-03:00,2025-08-17T10:43:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.687222348052357,high
video_000037_w0100,room_1,room_1_16_17_aug,2025-08-17T10:42:49-03:00,2025-08-17T10:43:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999563443,0.6872223480562668,high
video_000037_w0101,room_1,room_1_16_17_aug,2025-08-17T10:42:59-03:00,2025-08-17T10:43:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999345164,0.6872223480575013,high
video_000037_w0102,room_1,room_1_16_17_aug,2025-08-17T10:43:09-03:00,2025-08-17T10:43:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999272404,0.6872223480537668,high
video_000037_w0103,room_1,room_1_16_17_aug,2025-08-17T10:43:19-03:00,2025-08-17T10:43:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480538944,high
video_000037_w0104,room_1,room_1_16_17_aug,2025-08-17T10:43:29-03:00,2025-08-17T10:43:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480539922,high
video_000037_w0105,room_1,room_1_16_17_aug,2025-08-17T10:43:39-03:00,2025-08-17T10:44:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.687222348054226,high
video_000037_w0106,room_1,room_1_16_17_aug,2025-08-17T10:43:49-03:00,2025-08-17T10:44:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480506693,high
video_000037_w0107,room_1,room_1_16_17_aug,2025-08-17T10:43:59-03:00,2025-08-17T10:44:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480518527,high
video_000037_w0108,room_1,room_1_16_17_aug,2025-08-17T10:44:09-03:00,2025-08-17T10:44:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999417923,0.687222348055921,high
video_000037_w0109,room_1,room_1_16_17_aug,2025-08-17T10:44:19-03:00,2025-08-17T10:44:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480509411,high
video_000037_w0110,room_1,room_1_16_17_aug,2025-08-17T10:44:29-03:00,2025-08-17T10:44:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480522995,high
video_000037_w0111,room_1,room_1_16_17_aug,2025-08-17T10:44:39-03:00,2025-08-17T10:45:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480544568,high
video_000037_w0112,room_1,room_1_16_17_aug,2025-08-17T10:44:49-03:00,2025-08-17T10:45:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999490683,0.6872223480545947,high
video_000037_w0113,room_1,room_1_16_17_aug,2025-08-17T10:44:59-03:00,2025-08-17T10:45:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999490683,0.6872223480537097,high
video_000037_w0114,room_1,room_1_16_17_aug,2025-08-17T10:45:09-03:00,2025-08-17T10:45:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999636202,0.6872223480527436,high
video_000037_w0115,room_1,room_1_16_17_aug,2025-08-17T10:45:19-03:00,2025-08-17T10:45:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999636202,0.6872223480544066,high
video_000037_w0116,room_1,room_1_16_17_aug,2025-08-17T10:45:29-03:00,2025-08-17T10:45:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999272404,0.6872223480563148,high
video_000037_w0117,room_1,room_1_16_17_aug,2025-08-17T10:45:39-03:00,2025-08-17T10:46:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997089617,0.6872223480683164,high
video_000037_w0118,room_1,room_1_16_17_aug,2025-08-17T10:45:49-03:00,2025-08-17T10:46:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997089617,0.6872223480642937,high
video_000037_w0119,room_1,room_1_16_17_aug,2025-08-17T10:45:59-03:00,2025-08-17T10:46:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999272404,0.6872223480561285,high
video_000037_w0120,room_1,room_1_16_17_aug,2025-08-17T10:46:09-03:00,2025-08-17T10:46:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999563443,0.6872223480562977,high
video_000037_w0121,room_1,room_1_16_17_aug,2025-08-17T10:46:19-03:00,2025-08-17T10:46:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998399289,0.6872223480602273,high
video_000037_w0122,room_1,room_1_16_17_aug,2025-08-17T10:46:29-03:00,2025-08-17T10:46:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999967621989,0.6872223482171175,high
video_000037_w0123,room_1,room_1_16_17_aug,2025-08-17T10:46:39-03:00,2025-08-17T10:47:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999490683,0.6872223480770155,high
video_000037_w0124,room_1,room_1_16_17_aug,2025-08-17T10:46:49-03:00,2025-08-17T10:47:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999832653,0.6872223480616895,high
video_000037_w0125,room_1,room_1_16_17_aug,2025-08-17T10:46:59-03:00,2025-08-17T10:47:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480522678,high
video_000037_w0126,room_1,room_1_16_17_aug,2025-08-17T10:47:09-03:00,2025-08-17T10:47:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480514823,high
video_000037_w0127,room_1,room_1_16_17_aug,2025-08-17T10:47:19-03:00,2025-08-17T10:47:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480513738,high
video_000037_w0128,room_1,room_1_16_17_aug,2025-08-17T10:47:29-03:00,2025-08-17T10:47:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999563443,0.6872223480520261,high
video_000037_w0129,room_1,room_1_16_17_aug,2025-08-17T10:47:39-03:00,2025-08-17T10:48:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999854481,0.6872223480550572,high
video_000037_w0130,room_1,room_1_16_17_aug,2025-08-17T10:47:49-03:00,2025-08-17T10:48:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,1.0,0.6872223480536156,high
video_000037_w0131,room_1,room_1_16_17_aug,2025-08-17T10:47:59-03:00,2025-08-17T10:48:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480513865,high
video_000037_w0132,room_1,room_1_16_17_aug,2025-08-17T10:48:09-03:00,2025-08-17T10:48:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999854481,0.6872223480530604,high
video_000037_w0133,room_1,room_1_16_17_aug,2025-08-17T10:48:19-03:00,2025-08-17T10:48:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998835847,0.6872223480565786,high
video_000037_w0134,room_1,room_1_16_17_aug,2025-08-17T10:48:29-03:00,2025-08-17T10:48:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999992433004,0.6872223480902238,high
video_000037_w0135,room_1,room_1_16_17_aug,2025-08-17T10:48:39-03:00,2025-08-17T10:49:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999992433004,0.6872223480882083,high
video_000037_w0136,room_1,room_1_16_17_aug,2025-08-17T10:48:49-03:00,2025-08-17T10:49:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997962732,0.6872223480640399,high
video_000037_w0137,room_1,room_1_16_17_aug,2025-08-17T10:48:59-03:00,2025-08-17T10:49:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999854481,0.6872223480519736,high
video_000037_w0138,room_1,room_1_16_17_aug,2025-08-17T10:49:09-03:00,2025-08-17T10:49:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999854481,0.6872223480501232,high
video_000037_w0139,room_1,room_1_16_17_aug,2025-08-17T10:49:19-03:00,2025-08-17T10:49:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999781721,0.6872223480533242,high
video_000037_w0140,room_1,room_1_16_17_aug,2025-08-17T10:49:29-03:00,2025-08-17T10:49:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999417923,0.687222348052835,high
video_000037_w0141,room_1,room_1_16_17_aug,2025-08-17T10:49:39-03:00,2025-08-17T10:50:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999996944098,0.6872223480682025,high
video_000037_w0142,room_1,room_1_16_17_aug,2025-08-17T10:49:49-03:00,2025-08-17T10:50:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999976353138,0.6872223481720948,high
video_000037_w0143,room_1,room_1_16_17_aug,2025-08-17T10:49:59-03:00,2025-08-17T10:50:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999490683,0.6872223480519661,high
video_000037_w0144,room_1,room_1_16_17_aug,2025-08-17T10:50:09-03:00,2025-08-17T10:50:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480505778,high
video_000037_w0145,room_1,room_1_16_17_aug,2025-08-17T10:50:19-03:00,2025-08-17T10:50:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,1.0,0.6872223480538792,high
video_000037_w0146,room_1,room_1_16_17_aug,2025-08-17T10:50:29-03:00,2025-08-17T10:50:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999992724,0.6872223480502065,high
video_000037_w0147,room_1,room_1_16_17_aug,2025-08-17T10:50:39-03:00,2025-08-17T10:51:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999490683,0.6872223480543667,high
video_000037_w0148,room_1,room_1_16_17_aug,2025-08-17T10:50:49-03:00,2025-08-17T10:51:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998981366,0.6872223480586646,high
video_000037_w0149,room_1,room_1_16_17_aug,2025-08-17T10:50:59-03:00,2025-08-17T10:51:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997016857,0.6872223480672527,high
video_000037_w0150,room_1,room_1_16_17_aug,2025-08-17T10:51:09-03:00,2025-08-17T10:51:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998472049,0.6872223480577518,high
video_000037_w0151,room_1,room_1_16_17_aug,2025-08-17T10:51:19-03:00,2025-08-17T10:51:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999995270628,0.687222348075956,high
video_000037_w0152,room_1,room_1_16_17_aug,2025-08-17T10:51:29-03:00,2025-08-17T10:51:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998544808,0.6872223480579602,high
video_000037_w0153,room_1,room_1_16_17_aug,2025-08-17T10:51:39-03:00,2025-08-17T10:52:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999563443,0.6872223480527679,high
video_000037_w0154,room_1,room_1_16_17_aug,2025-08-17T10:51:49-03:00,2025-08-17T10:52:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999854481,0.6872223480545827,high
video_000037_w0155,room_1,room_1_16_17_aug,2025-08-17T10:51:59-03:00,2025-08-17T10:52:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999999272404,0.6872223480532043,high
video_000037_w0156,room_1,room_1_16_17_aug,2025-08-17T10:52:09-03:00,2025-08-17T10:52:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998399289,0.68722234805838,high
video_000037_w0157,room_1,room_1_16_17_aug,2025-08-17T10:52:19-03:00,2025-08-17T10:52:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998399289,0.687222348057315,high
video_000037_w0158,room_1,room_1_16_17_aug,2025-08-17T10:52:29-03:00,2025-08-17T10:52:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997380655,0.6872223480632106,high
video_000037_w0159,room_1,room_1_16_17_aug,2025-08-17T10:52:39-03:00,2025-08-17T10:53:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999998690328,0.6872223480592283,high
video_000037_w0160,room_1,room_1_16_17_aug,2025-08-17T10:52:49-03:00,2025-08-17T10:53:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997744453,0.687222348062728,high
video_000037_w0161,room_1,room_1_16_17_aug,2025-08-17T10:52:59-03:00,2025-08-17T10:53:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999995852704,0.6872223480702074,high
video_000037_w0162,room_1,room_1_16_17_aug,2025-08-17T10:53:09-03:00,2025-08-17T10:53:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999987776391,0.6872223481158474,high
video_000037_w0163,room_1,room_1_16_17_aug,2025-08-17T10:53:19-03:00,2025-08-17T10:53:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999986684998,0.6872223481175697,high
video_000037_w0164,room_1,room_1_16_17_aug,2025-08-17T10:53:29-03:00,2025-08-17T10:53:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999991923687,0.6872223480934402,high
video_000037_w0165,room_1,room_1_16_17_aug,2025-08-17T10:53:39-03:00,2025-08-17T10:54:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999985593604,0.6872223481226539,high
video_000037_w0166,room_1,room_1_16_17_aug,2025-08-17T10:53:49-03:00,2025-08-17T10:54:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999910578481,0.687222348504011,high
video_000037_w0167,room_1,room_1_16_17_aug,2025-08-17T10:53:59-03:00,2025-08-17T10:54:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999968858901,0.6872223482064366,high
video_000037_w0168,room_1,room_1_16_17_aug,2025-08-17T10:54:09-03:00,2025-08-17T10:54:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999992287485,0.687222348088676,high
video_000037_w0169,room_1,room_1_16_17_aug,2025-08-17T10:54:19-03:00,2025-08-17T10:54:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999999825377,0.6872223480598882,high
video_000037_w0170,room_1,room_1_16_17_aug,2025-08-17T10:54:29-03:00,2025-08-17T10:54:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999997671694,0.6872223480630478,high
video_000037_w0171,room_1,room_1_16_17_aug,2025-08-17T10:54:39-03:00,2025-08-17T10:55:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999995779945,0.6872223480708108,high
video_000037_w0172,room_1,room_1_16_17_aug,2025-08-17T10:54:49-03:00,2025-08-17T10:55:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999990905053,0.6872223480959861,high
video_000037_w0173,room_1,room_1_16_17_aug,2025-08-17T10:54:59-03:00,2025-08-17T10:55:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999989595381,0.6872223481065296,high
video_000037_w0174,room_1,room_1_16_17_aug,2025-08-17T10:55:09-03:00,2025-08-17T10:55:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999850668257,0.6872223555906133,high
video_000037_w0175,room_1,room_1_16_17_aug,2025-08-17T10:55:19-03:00,2025-08-17T10:55:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999997647974218,0.6872223599242407,high
video_000037_w0176,room_1,room_1_16_17_aug,2025-08-17T10:55:29-03:00,2025-08-17T10:55:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999996906045022,0.687222363669558,high
video_000037_w0177,room_1,room_1_16_17_aug,2025-08-17T10:55:39-03:00,2025-08-17T10:56:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999930660124,0.6872223484005962,high
video_000037_w0178,room_1,room_1_16_17_aug,2025-08-17T10:55:49-03:00,2025-08-17T10:56:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999957581167,0.687222348266327,high
video_000037_w0179,room_1,room_1_16_17_aug,2025-08-17T10:55:59-03:00,2025-08-17T10:56:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999837382348,0.6872223488713702,high
video_000037_w0180,room_1,room_1_16_17_aug,2025-08-17T10:56:09-03:00,2025-08-17T10:56:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999962019501,0.6872223482411296,high
video_000037_w0181,room_1,room_1_16_17_aug,2025-08-17T10:56:19-03:00,2025-08-17T10:56:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998981220467,0.6872223531935775,high
video_000037_w0182,room_1,room_1_16_17_aug,2025-08-17T10:56:29-03:00,2025-08-17T10:56:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999997762861562,0.6872223593446115,high
video_000037_w0183,room_1,room_1_16_17_aug,2025-08-17T10:56:39-03:00,2025-08-17T10:57:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999982977111295,0.6872224339809683,high
video_000037_w0184,room_1,room_1_16_17_aug,2025-08-17T10:56:49-03:00,2025-08-17T10:57:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999665233196,0.6872223497423009,high
video_000037_w0185,room_1,room_1_16_17_aug,2025-08-17T10:56:59-03:00,2025-08-17T10:57:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999478895929,0.687222350681322,high
video_000037_w0186,room_1,room_1_16_17_aug,2025-08-17T10:57:09-03:00,2025-08-17T10:57:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.99999997158011,0.6872223494868845,high
video_000037_w0187,room_1,room_1_16_17_aug,2025-08-17T10:57:19-03:00,2025-08-17T10:57:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999892243068,0.6872223485947654,high
video_000037_w0188,room_1,room_1_16_17_aug,2025-08-17T10:57:29-03:00,2025-08-17T10:57:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999975625542,0.6872223481763713,high
video_000037_w0189,room_1,room_1_16_17_aug,2025-08-17T10:57:39-03:00,2025-08-17T10:58:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999993815436,0.687222348365628,high
video_000037_w0190,room_1,room_1_16_17_aug,2025-08-17T10:57:49-03:00,2025-08-17T10:58:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998360508605,0.6872223563288525,high
video_000037_w0191,room_1,room_1_16_17_aug,2025-08-17T10:57:59-03:00,2025-08-17T10:58:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999468418551,0.6872223507360155,high
video_000037_w0192,room_1,room_1_16_17_aug,2025-08-17T10:58:09-03:00,2025-08-17T10:58:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998689891157,0.6872223546629607,high
video_000037_w0193,room_1,room_1_16_17_aug,2025-08-17T10:58:19-03:00,2025-08-17T10:58:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998614948804,0.6872223550457913,high
video_000037_w0194,room_1,room_1_16_17_aug,2025-08-17T10:58:29-03:00,2025-08-17T10:58:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999998944040829,0.687222401355519,high
video_000037_w0195,room_1,room_1_16_17_aug,2025-08-17T10:58:39-03:00,2025-08-17T10:59:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999995274484925,0.6872223719054297,high
video_000037_w0196,room_1,room_1_16_17_aug,2025-08-17T10:58:49-03:00,2025-08-17T10:59:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999181018244,0.687222352188591,high
video_000037_w0197,room_1,room_1_16_17_aug,2025-08-17T10:58:59-03:00,2025-08-17T10:59:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999778738131,0.6872223491676467,high
video_000037_w0198,room_1,room_1_16_17_aug,2025-08-17T10:59:09-03:00,2025-08-17T10:59:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999977029802,0.6872223492119326,high
video_000037_w0199,room_1,room_1_16_17_aug,2025-08-17T10:59:19-03:00,2025-08-17T10:59:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999790161385,0.6872223491127015,high
video_000037_w0200,room_1,room_1_16_17_aug,2025-08-17T10:59:29-03:00,2025-08-17T10:59:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998846105949,0.6872223538790544,high
video_000037_w0201,room_1,room_1_16_17_aug,2025-08-17T10:59:39-03:00,2025-08-17T11:00:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999516585388,0.6872223504944741,high
video_000037_w0202,room_1,room_1_16_17_aug,2025-08-17T10:59:49-03:00,2025-08-17T11:00:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999957588444,0.6872223501923326,high
video_000037_w0203,room_1,room_1_16_17_aug,2025-08-17T10:59:59-03:00,2025-08-17T11:00:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999849678727,0.6872223556374709,high
video_000037_w0204,room_1,room_1_16_17_aug,2025-08-17T11:00:09-03:00,2025-08-17T11:00:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999799329091,0.6872223490626942,high
video_000037_w0205,room_1,room_1_16_17_aug,2025-08-17T11:00:19-03:00,2025-08-17T11:00:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999201900241,0.6872223520784988,high
video_000037_w0206,room_1,room_1_16_17_aug,2025-08-17T11:00:29-03:00,2025-08-17T11:00:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999807041606,0.6872223490250189,high
video_000037_w0207,room_1,room_1_16_17_aug,2025-08-17T11:00:39-03:00,2025-08-17T11:01:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999782230591,0.687222349153389,high
video_000037_w0208,room_1,room_1_16_17_aug,2025-08-17T11:00:49-03:00,2025-08-17T11:01:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999914361979,0.6872223484832687,high
video_000037_w0209,room_1,room_1_16_17_aug,2025-08-17T11:00:59-03:00,2025-08-17T11:01:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999968422344,0.6872223482129001,high
video_000037_w0210,room_1,room_1_16_17_aug,2025-08-17T11:01:09-03:00,2025-08-17T11:01:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999998583443912,0.6872223552007246,high
video_000037_w0211,room_1,room_1_16_17_aug,2025-08-17T11:01:19-03:00,2025-08-17T11:01:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999987531417489,0.6872224109915221,high
video_000037_w0212,room_1,room_1_16_17_aug,2025-08-17T11:01:29-03:00,2025-08-17T11:01:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999734537517921,0.6872236880988982,high
video_000037_w0213,room_1,room_1_16_17_aug,2025-08-17T11:01:39-03:00,2025-08-17T11:02:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999887710194518,0.6872229148892736,high
video_000037_w0214,room_1,room_1_16_17_aug,2025-08-17T11:01:49-03:00,2025-08-17T11:02:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999931209913621,0.6872226953010488,high
video_000037_w0215,room_1,room_1_16_17_aug,2025-08-17T11:01:59-03:00,2025-08-17T11:02:29-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999778815954029,0.6872234645816406,high
video_000037_w0216,room_1,room_1_16_17_aug,2025-08-17T11:02:09-03:00,2025-08-17T11:02:39-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999934716028571,0.6872226776049055,high
video_000037_w0217,room_1,room_1_16_17_aug,2025-08-17T11:02:19-03:00,2025-08-17T11:02:49-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999995282779512,0.6872223718639755,high
video_000037_w0218,room_1,room_1_16_17_aug,2025-08-17T11:02:29-03:00,2025-08-17T11:02:59-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999999575666161,0.6872223501962353,high
video_000037_w0219,room_1,room_1_16_17_aug,2025-08-17T11:02:39-03:00,2025-08-17T11:03:09-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.999999974825187,0.687222349323816,high
video_000037_w0220,room_1,room_1_16_17_aug,2025-08-17T11:02:49-03:00,2025-08-17T11:03:19-03:00,,outside_event_window,,,,video_audio_env,gaussian_hmm,0,0.9999992644009558,0.6872223851853612,high
